,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
723,FDW27,OUT035,2807.4122800000005
724,FDD17,OUT018,3302.63432
725,FDW39,OUT013,2938.1754
726,DRH59,OUT045,1097.8376199999998
727,FDS52,OUT013,1320.6142999999997
728,FDU40,OUT027,5013.474
729,NCF54,OUT013,2424.5107000000003
730,FDH46,OUT045,1568.4916400000002
731,NCP14,OUT049,1376.5415
732,FDH50,OUT049,3401.9716799999997
733,DRF15,OUT010,318.31898
734,FDV27,OUT027,1936.6790400000002
735,NCJ06,OUT049,1399.0455399999998
736,FDN02,OUT018,3151.3645599999995
737,FDQ51,OUT049,729.45048
738,FDQ07,OUT017,4547.946639999999
739,FDS45,OUT049,1512.89734
740,NCJ06,OUT045,1709.50808
741,FDD36,OUT035,2373.5769999999998
742,FDY25,OUT045,3542.7883800000004
743,FDU52,OUT046,2611.2676
744,DRK47,OUT017,4023.62914
745,NCL30,OUT017,1968.3711200000002
746,FDN22,OUT035,4029.3550200000004
747,NCF30,OUT027,3473.1456999999996
748,FDK03,OUT035,4465.65376
749,FDT45,OUT017,976.86176
750,NCC54,OUT027,5752.57858
751,FDP08,OUT018,2567.7242800000004
752,FDU44,OUT046,2831.51424
753,DRG39,OUT035,777.1217600000001
754,FDU32,OUT049,2309.52704
755,FDY27,OUT049,3056.0885800000005
756,NCP54,OUT013,2274.63912
757,NCZ41,OUT049,1611.5689000000002
758,DRL49,OUT013,2190.1491
759,FDI05,OUT018,1239.3201199999999
760,FDY56,OUT045,4657.67048
761,DRC13,OUT013,1462.96234
762,NCV29,OUT017,2925.4586200000003
763,FDR24,OUT049,1320.54772
764,FDZ34,OUT018,3790.99862
765,FDP37,OUT035,2258.46018
766,FDX08,OUT027,4777.780799999999
767,FDS57,OUT045,1909.58098
768,NCG18,OUT049,1507.0383
769,FDK25,OUT018,3325.73758
770,FDH53,OUT049,1365.6889600000002
771,DRI59,OUT018,3137.9154000000003
772,FDA52,OUT046,2335.16034
773,FDT20,OUT010,130.96286
774,FDE36,OUT019,424.71382000000006
775,FDI24,OUT017,3595.5197400000006
776,FDB28,OUT018,2609.80284
777,FDV11,OUT017,2354.13564
778,FDP01,OUT046,2304.8664400000002
779,FDD34,OUT027,2981.7852999999996
780,FDJ50,OUT027,1154.6303600000003
781,FDZ44,OUT013,1172.0743200000002
782,DRO59,OUT035,947.3002399999999
783,DRB48,OUT045,691.7661999999999
784,FDR21,OUT018,3059.2178400000003
785,NCE42,OUT010,526.51464
786,FDO23,OUT046,1428.4739000000002
787,NCE30,OUT018,2126.96468
788,FDQ22,OUT035,608.5411999999999
789,FDY01,OUT045,1863.0415599999997
790,FDS08,OUT017,1936.5458800000004
791,FDG28,OUT018,2987.9106600000005
792,FDQ51,OUT018,631.24498
793,FDB05,OUT017,5247.502700000001
794,FDO56,OUT049,1674.6867400000003
795,FDE02,OUT018,1142.8457
796,FDN45,OUT017,5224.46602
797,FDS09,OUT013,732.38
798,NCA54,OUT018,2874.6580799999997
799,FDP09,OUT010,447.8170800000001
800,FDC53,OUT045,958.88516
801,NCM55,OUT017,3441.78652
802,FDL09,OUT018,2068.9734999999996
803,FDA11,OUT019,278.77046
804,FDA50,OUT045,1437.1292999999998
805,FDC23,OUT017,4457.39784
806,FDE22,OUT049,1867.10294
807,FDD23,OUT046,3978.5544800000002
808,NCA29,OUT049,3714.4316199999994
809,FDK38,OUT046,1622.2882800000002
810,DRC13,OUT046,1659.63966
811,NCP43,OUT049,2833.9111199999998
812,FDX28,OUT049,1542.1259600000003
813,FDF08,OUT049,1480.4063
814,FDZ33,OUT046,1615.8966
815,FDD10,OUT049,3342.1162600000002
816,FDO58,OUT017,2677.6478599999996
817,FDI50,OUT017,4133.08666
818,FDO58,OUT045,2328.90182
819,FDX08,OUT013,4355.86334
820,NCK17,OUT010,59.45594000000001
821,FDF39,OUT035,4486.69304
822,FDU45,OUT010,254.33559999999997
823,NCJ18,OUT018,1602.51402
824,DRC27,OUT019,369.31926
825,DRC25,OUT035,1704.84748
826,FDU59,OUT035,2567.52454
827,FDU28,OUT035,2893.3670599999996
828,NCP30,OUT046,664.00234
829,FDB39,OUT018,726.8538599999999
830,FDE41,OUT013,1292.18464
831,DRH11,OUT010,194.61334
832,FDA58,OUT045,3889.5370199999998
833,FDU50,OUT046,1311.9589
834,FDM34,OUT013,2095.33918
835,FDM44,OUT027,2833.9777000000004
836,FDR39,OUT045,3281.52846
837,FDM25,OUT045,2802.81826
838,FDQ49,OUT049,1934.28216
839,DRH25,OUT018,827.9223
840,FDM09,OUT027,3675.8818
841,FDL44,OUT019,494.4230799999999
842,NCR42,OUT018,369.31926000000004
843,DRL59,OUT046,747.49366
844,FDX43,OUT013,2236.62194
845,DRK47,OUT010,447.7505
846,FDU48,OUT018,1064.74736
847,FDY12,OUT045,773.92592
848,NCN43,OUT018,1505.0409000000002
849,NCM55,OUT018,3061.8810399999998
850,FDQ21,OUT027,3263.3521200000005
851,FDX13,OUT035,4630.50584
852,NCK30,OUT027,4574.17916
853,FDG20,OUT049,1507.9038399999997
854,DRG27,OUT017,886.3795399999999
855,FDY14,OUT018,4457.13152
856,FDP59,OUT035,2026.42888
857,FDU60,OUT017,3507.50098
858,NCC18,OUT019,750.55634
859,DRJ39,OUT017,5076.9247399999995
860,FDS07,OUT049,2359.72836
861,FDM08,OUT027,5922.9568
862,FDP51,OUT045,2305.7319799999996
863,FDU16,OUT035,1591.3951599999998
864,FDH12,OUT013,1760.77468
865,DRE48,OUT010,396.15099999999995
866,NCL42,OUT027,8415.578839999998
867,FDR21,OUT045,1933.28346
868,NCW29,OUT035,3018.0714
869,FDO11,OUT013,6434.2912
870,NCM31,OUT049,1971.0343199999995
871,FDV35,OUT019,294.81624
872,FDF58,OUT017,810.2786000000001
873,NCE43,OUT049,3099.299
874,FDA02,OUT035,3033.2516399999995
875,DRL37,OUT010,93.94438000000001
876,FDR24,OUT018,1424.6122599999997
877,FDW59,OUT049,1625.2178000000001
878,FDS22,OUT049,571.3229800000001
879,FDW24,OUT017,722.5927399999998
880,FDU24,OUT035,1979.02392
881,FDA21,OUT027,6011.8411
882,FDH58,OUT027,2916.93638
883,FDW36,OUT018,1359.96308
884,FDI45,OUT027,5756.2404799999995
885,FDU01,OUT018,3349.5732200000007
886,FDF35,OUT027,2366.7192599999994
887,FDU43,OUT019,483.17105999999995
888,FDE24,OUT019,221.31191999999996
889,FDK50,OUT049,2413.3918399999993
890,FDG31,OUT045,787.9743000000001
891,FDC60,OUT045,1950.3279400000004
892,FDL36,OUT013,1262.55654
893,FDP21,OUT013,3735.33774
894,FDW16,OUT045,1323.8767200000002
895,FDX02,OUT017,3059.41758
896,FDQ58,OUT027,2489.4927799999996
897,FDT51,OUT046,1846.6628799999999
898,FDD59,OUT049,1461.6973199999998
899,NCM42,OUT018,1833.8795199999997
900,FDA57,OUT018,483.43738
901,FDZ48,OUT035,2464.3255400000003
902,FDE46,OUT045,1656.9764599999999
903,NCZ30,OUT019,411.7972999999999
904,FDB56,OUT017,2841.1017599999996
905,FDA25,OUT027,3116.67638
906,FDD20,OUT013,2219.24456
907,FDL25,OUT013,1381.80132
908,NCO18,OUT049,2914.0068600000004
909,FDJ45,OUT017,626.65096
910,FDR12,OUT035,2872.66068
911,NCF19,OUT010,85.68845999999999
912,FDK25,OUT046,3708.772320000001
913,NCR17,OUT046,1871.49722
914,FDC52,OUT046,3306.8954400000002
915,NCA54,OUT017,3089.1122600000003
916,FDR45,OUT010,466.45948
917,NCM19,OUT049,2707.34254
918,FDF39,OUT027,7410.154259999998
919,FDX23,OUT049,764.73788
920,FDD58,OUT027,2716.86348
921,FDX28,OUT013,1927.29126
922,NCD31,OUT013,2812.0063
923,FDU57,OUT018,2082.48924
924,FDI27,OUT046,645.0270399999999
925,NCM42,OUT046,1753.3843000000002
926,FDD32,OUT027,2077.296
927,FDI34,OUT013,3961.7763199999995
928,NCM29,OUT049,1902.1906000000004
929,FDG46,OUT018,1780.2826200000004
930,DRC01,OUT010,153.53348
931,FDB15,OUT027,5730.40744
932,NCA17,OUT027,3173.60228
933,FDF10,OUT046,2385.62798
934,FDR26,OUT027,3677.3465600000004
935,FDI02,OUT049,2312.19024
936,NCM54,OUT010,289.75616
937,FDF14,OUT013,2597.01948
938,FDJ33,OUT010,276.57332
939,FDM20,OUT035,4606.27072
940,FDC03,OUT027,5551.90646
941,NCX05,OUT046,1634.93848
942,NCM41,OUT027,2937.37644
943,NCU29,OUT010,468.0574
944,FDQ59,OUT017,1417.68794
945,FDH46,OUT010,161.52308
946,FDH09,OUT013,725.9883199999999
947,NCD06,OUT045,713.4047000000002
948,FDC15,OUT035,1855.3848600000001
949,DRD37,OUT027,987.18166
950,FDT28,OUT027,2787.8377600000003
951,FDR28,OUT027,3530.2713399999993
952,FDT38,OUT017,1091.3127799999997
953,FDV34,OUT027,1668.89428
954,FDY52,OUT035,1124.4030400000001
955,FDB34,OUT013,1814.1718400000002
956,DRL23,OUT018,1653.38114
957,DRB24,OUT046,2465.7237199999995
958,FDJ50,OUT046,998.5668400000001
959,FDQ49,OUT035,1798.12606
960,FDP20,OUT035,1899.8603000000003
961,FDV19,OUT027,4799.95194
962,NCR54,OUT045,2742.2970400000004
963,FDO09,OUT010,602.08294
964,FDS57,OUT018,2228.49918
965,FDN10,OUT049,1803.3192999999999
966,FDV23,OUT049,2453.40642
967,FDY28,OUT049,3190.8465000000006
968,DRG51,OUT013,2462.5944600000003
969,FDD45,OUT019,224.70749999999998
970,NCL18,OUT027,5363.15216
971,NCM29,OUT013,2274.90544
972,FDF17,OUT027,4583.234040000001
973,FDE22,OUT017,2829.3171
974,FDQ22,OUT017,425.97884000000005
975,FDS01,OUT013,4254.19568
976,FDW35,OUT027,1103.76324
977,FDJ33,OUT046,2029.0255000000002
978,NCF54,OUT035,3203.62986
979,FDE09,OUT013,1249.50686
980,NCE06,OUT045,2856.3485800000003
981,DRH49,OUT049,1145.5089000000003
982,FDY43,OUT045,2533.7684799999997
983,NCT05,OUT017,3992.66944
984,FDZ34,OUT045,4791.62944
985,FDL38,OUT017,1433.00134
986,FDZ31,OUT017,2806.08068
987,FDR14,OUT035,678.3170400000001
988,NCN54,OUT049,1460.4323
989,NCC42,OUT027,4166.842720000001
990,FDK08,OUT017,1330.2684000000002
991,FDP59,OUT013,1890.47252
992,FDV22,OUT035,2899.02636
993,FDD33,OUT035,3686.8674999999994
994,DRE60,OUT027,7146.164559999999
995,FDK52,OUT046,3504.4383000000003
996,FDA02,OUT017,1622.8875000000003
997,FDM56,OUT049,1427.94126
998,FDE57,OUT035,2466.6558400000004
999,FDM32,OUT045,882.4513199999999
1000,NCQ30,OUT027,3112.41526
1001,FDQ27,OUT027,2294.1470600000002
1002,FDT60,OUT027,3430.9339800000002
1003,FDU43,OUT049,4358.45996
1004,NCO55,OUT035,1757.91174
1005,FDG02,OUT045,2535.8990400000002
1006,FDJ28,OUT013,3256.69412
1007,FDP40,OUT045,1607.84042
1008,FDJ38,OUT045,3172.73674
1009,NCC54,OUT017,4502.40592
1010,NCZ41,OUT046,1854.253
1011,FDK38,OUT019,430.4397
1012,FDU52,OUT013,2173.97016
1013,FDC40,OUT046,1288.0566800000001
1014,NCR30,OUT017,1338.1914199999999
1015,NCN18,OUT017,1883.4150400000003
1016,FDB50,OUT035,1589.1314399999997
1017,FDG04,OUT013,3197.57108
1018,FDR26,OUT035,2450.74322
1019,NCT17,OUT018,1917.4374200000002
1020,FDX35,OUT027,4689.76204
1021,FDS12,OUT046,3984.1472000000003
1022,NCZ29,OUT027,4058.250740000001
1023,FDB38,OUT010,220.18005999999997
1024,FDP12,OUT013,584.63898
1025,FDP22,OUT046,787.50824
1026,FDS26,OUT018,4144.205520000001
1027,FDR52,OUT046,2535.96562
1028,DRJ13,OUT046,3831.21294
1029,FDU48,OUT027,3576.87734
1030,FDE29,OUT035,1147.1734000000001
1031,NCT29,OUT049,1783.7447799999998
1032,DRK37,OUT018,3183.5227
1033,FDK55,OUT046,1396.44892
1034,FDR07,OUT046,1476.81098
1035,FDO21,OUT027,5719.954380000001
1036,FDK46,OUT049,3838.2038399999997
1037,FDB12,OUT045,1486.3319199999999
1038,FDT31,OUT027,3771.4241
1039,FDJ33,OUT045,2272.57514
1040,FDC26,OUT027,3471.34804
1041,NCQ02,OUT045,3457.5659800000003
1042,FDP08,OUT010,361.5294
1043,FDB11,OUT027,5189.97758
1044,FDV55,OUT013,2611.9334
1045,FDW20,OUT049,1991.6075399999997
1046,NCJ18,OUT019,395.28546
1047,FDC41,OUT018,1056.42486
1048,FDE14,OUT027,2848.9581999999996
1049,FDG35,OUT013,1941.0733200000002
1050,FDF45,OUT035,866.07264
1051,FDS19,OUT027,2688.36724
1052,FDS58,OUT019,359.19909999999993
1053,FDA26,OUT017,3429.2694800000004
1054,FDM32,OUT049,930.4555
1055,FDL45,OUT046,1704.7808999999997
1056,FDZ55,OUT049,3086.3159
1057,FDY37,OUT049,2333.2961000000005
1058,FDO46,OUT046,2965.60636
1059,FDQ60,OUT046,2149.7350399999996
1060,FDA19,OUT018,2042.87414
1061,FDL15,OUT046,2464.92476
1062,FDM10,OUT018,2579.50894
1063,NCL05,OUT017,709.54306
1064,DRK49,OUT010,56.2601
1065,NCE18,OUT027,6548.27616
1066,FDG40,OUT049,691.56646
1067,DRI59,OUT045,3881.88032
1068,FDK28,OUT035,5249.76642
1069,NCD06,OUT019,73.97038
1070,FDO11,OUT019,650.28686
1071,FDK27,OUT046,2243.94574
1072,FDT43,OUT027,1597.72026
1073,FDD38,OUT018,787.8411399999999
1074,FDA16,OUT049,4700.348260000001
1075,FDL14,OUT027,4641.824439999999
1076,NCM17,OUT049,679.18258
1077,FDD20,OUT045,1955.5211800000002
1078,FDA40,OUT045,1030.52524
1079,FDL43,OUT045,1549.9824
1080,FDV15,OUT045,1680.8786800000003
1081,FDE52,OUT046,1367.08714
1082,NCL17,OUT010,486.69980000000004
1083,NCJ31,OUT045,3422.6114799999996
1084,FDR60,OUT045,1216.21686
1085,NCA18,OUT035,1983.95084
1086,FDS21,OUT027,1393.31966
1087,FDW09,OUT035,1036.4508600000004
1088,FDL26,OUT035,2748.15608
1089,FDS47,OUT018,1288.58932
1090,FDC39,OUT046,2720.92486
1091,FDT51,OUT035,1943.6699399999998
1092,FDK40,OUT035,3551.1108799999993
1093,NCG19,OUT045,3276.2020600000005
1094,FDZ07,OUT046,963.5457600000002
1095,FDF08,OUT027,1886.2114000000001
1096,FDO04,OUT013,668.39662
1097,FDK41,OUT018,1122.9382799999998
1098,FDP15,OUT049,4805.87756
1099,NCD43,OUT018,1289.7877599999997
1100,NCP18,OUT013,2648.08634
1101,FDZ51,OUT046,1857.4488400000002
1102,DRH13,OUT035,1483.5355599999998
1103,FDF38,OUT045,546.2889
1104,NCI43,OUT045,545.4899399999998
1105,FDM38,OUT027,2250.404
1106,FDS03,OUT013,1422.94776
1107,DRJ47,OUT017,2947.96266
1108,FDT50,OUT010,156.39642
1109,FDV02,OUT046,2786.5727399999996
1110,NCG18,OUT017,1737.7379999999998
1111,FDW52,OUT046,3343.7807600000006
1112,FDS40,OUT035,772.3945799999999
1113,FDN31,OUT017,3140.17912
1114,FDA37,OUT045,1604.04536
1115,FDA15,OUT046,3657.37256
1116,FDL39,OUT046,2452.8737800000004
1117,FDJ53,OUT045,1751.78638
1118,FDX22,OUT013,3461.8271
1119,NCZ42,OUT045,3903.9183000000003
1120,FDD56,OUT027,3987.7425200000007
1121,FDD40,OUT017,2812.139460000001
1122,FDS50,OUT013,4342.54734
1123,NCN14,OUT013,3241.97994
1124,FDT15,OUT013,3526.7426
1125,NCS18,OUT027,2495.35182
1126,NCO26,OUT010,363.19390000000004
1127,FDF58,OUT018,835.1795199999999
1128,NCB19,OUT013,1642.8614999999998
1129,FDH26,OUT017,2127.96338
1130,DRB24,OUT027,3852.6517
1131,FDA49,OUT018,895.8338999999999
1132,FDB32,OUT045,1429.00654
1133,FDI36,OUT017,3741.1301999999996
1134,NCA17,OUT010,468.78977999999995
1135,FDH22,OUT013,1948.9297599999998
1136,NCM26,OUT018,1504.90774
1137,FDT15,OUT027,6428.49874
1138,FDB16,OUT018,1081.85842
1139,NCP54,OUT027,3209.55548
1140,FDJ36,OUT013,1603.84562
1141,FDO28,OUT045,1521.48616
1142,FDU09,OUT013,855.0869399999999
1143,FDF29,OUT017,2409.92968
1144,FDY08,OUT013,1881.4842199999998
1145,DRJ59,OUT018,378.57388000000003
1146,FDT23,OUT027,2071.83644
1147,FDU15,OUT018,393.1549
1148,FDT47,OUT013,1675.2193799999998
1149,FDI53,OUT019,414.85998
1150,FDR59,OUT018,3828.0836799999997
1151,FDD53,OUT035,650.2868599999999
1152,FDY51,OUT017,3422.6114800000005
1153,FDT04,OUT049,534.03818
1154,FDU51,OUT049,2123.1030399999995
1155,FDG14,OUT035,3662.2329
1156,NCU06,OUT045,3906.0488600000003
1157,DRG25,OUT046,3757.97494
1158,DRH49,OUT035,1011.5499400000001
1159,FDN15,OUT035,2330.83264
1160,FDL43,OUT018,793.4338600000001
1161,NCT18,OUT049,3882.2798000000003
1162,NCB31,OUT013,3275.4031000000004
1163,FDK57,OUT035,2299.1405600000003
1164,FDY04,OUT019,335.96268
1165,NCP54,OUT046,2391.0875399999995
1166,FDF41,OUT013,2604.2767
1167,FDM01,OUT045,1704.1150999999998
1168,FDW03,OUT045,1643.79362
1169,FDF28,OUT045,2146.5392
1170,FDY37,OUT017,2686.3698400000003
1171,FDQ03,OUT017,3657.9051999999997
1172,FDP51,OUT027,2536.0987800000003
1173,FDJ40,OUT017,1924.1619999999998
1174,FDC32,OUT049,1064.1481399999998
1175,DRI49,OUT027,1894.9999599999999
1176,NCW54,OUT017,796.49654
1177,FDF09,OUT017,604.6795599999999
1178,FDP45,OUT018,2769.1953600000006
1179,DRJ23,OUT018,2685.6374600000004
1180,FDS59,OUT017,2385.49482
1181,FDY08,OUT046,2379.5692
1182,FDX16,OUT049,2523.11568
1183,FDY16,OUT018,3248.1053
1184,FDK32,OUT035,2772.5243600000003
1185,FDQ22,OUT013,660.20728
1186,NCC31,OUT018,2315.6524
1187,FDG58,OUT049,1694.52758
1188,DRF48,OUT013,3225.4681000000005
1189,DRH36,OUT049,1188.3864199999998
1190,NCR30,OUT035,1257.49646
1191,FDB03,OUT019,570.1911200000001
1192,FDZ28,OUT027,4402.069860000001
1193,FDR35,OUT017,3733.3403399999997
1194,DRD15,OUT027,6190.6084
1195,FDJ33,OUT019,255.73378000000002
1196,FDA56,OUT010,274.84223999999995
1197,FDP56,OUT046,722.9256399999999
1198,NCT30,OUT046,723.3251200000001
1199,FDK15,OUT017,1554.37668
1200,FDH44,OUT018,1927.7573200000002
1201,FDV01,OUT013,2703.54748
1202,DRG03,OUT017,2138.5496
1203,FDG50,OUT027,2826.5207400000004
1204,FDR16,OUT010,552.2145199999999
1205,FDZ60,OUT046,1697.5236799999998
1206,DRG03,OUT045,1689.06802
1207,FDS56,OUT018,3446.64686
1208,FDU33,OUT045,781.18314
1209,DRD27,OUT035,1242.58254
1210,FDW22,OUT046,3177.1976000000004
1211,DRA24,OUT045,2379.03656
1212,FDF38,OUT049,698.6239400000001
1213,FDX48,OUT013,2731.97714
1214,FDS58,OUT018,2457.9338599999996
1215,FDC32,OUT046,1026.5970200000002
1216,NCQ29,OUT045,4081.3539999999994
1217,DRK39,OUT018,1393.5859800000003
1218,NCS38,OUT017,2056.4564600000003
1219,DRO47,OUT013,2063.1810400000004
1220,DRG27,OUT027,948.03262
1221,FDC57,OUT027,6563.389819999999
1222,FDS55,OUT046,2775.25414
1223,NCJ06,OUT018,1808.0464800000002
1224,FDO01,OUT019,258.59671999999995
1225,NCM55,OUT045,2759.4080999999996
1226,FDC52,OUT049,3735.20458
1227,FDQ15,OUT045,1494.12178
1228,NCT30,OUT027,1376.9409799999999
1229,NCR42,OUT027,838.44194
1230,FDD28,OUT035,992.6412199999999
1231,FDQ34,OUT049,1724.95464
1232,FDZ12,OUT027,3237.5190799999996
1233,DRE13,OUT019,225.0404
1234,NCN07,OUT019,237.42428
1235,FDM28,OUT035,2643.82522
1236,FDI10,OUT017,3070.6696
1237,FDQ25,OUT013,2566.6589999999997
1238,FDA38,OUT010,567.6610800000001
1239,DRI13,OUT049,3196.2394800000006
1240,FDY20,OUT027,1894.3341600000003
1241,NCZ53,OUT035,2665.06424
1242,NCM31,OUT013,3991.33784
1243,DRB01,OUT017,2949.22768
1244,DRF37,OUT046,3725.6170599999996
1245,NCF42,OUT049,2428.37234
1246,FDF16,OUT018,2317.58322
1247,FDB41,OUT013,608.4746200000001
1248,FDR34,OUT013,3908.3791599999995
1249,FDR15,OUT018,2253.93274
1250,NCV42,OUT019,336.02925999999997
1251,FDW51,OUT035,4046.6658199999997
1252,FDU36,OUT017,1451.71032
1253,FDX60,OUT049,1010.6844000000001
1254,FDY03,OUT035,1378.2725799999998
1255,FDW55,OUT045,3925.6233799999995
1256,FDT01,OUT010,834.78004
1257,FDG58,OUT013,2045.3376
1258,FDK21,OUT017,4755.67624
1259,NCS41,OUT019,380.9041800000001
1260,FDS10,OUT045,3050.96192
1261,NCT53,OUT046,2541.49176
1262,FDJ28,OUT018,2220.30984
1263,FDX44,OUT045,1143.5115
1264,FDT20,OUT018,410.13280000000003
1265,FDO44,OUT017,1659.3733399999996
1266,NCX17,OUT049,3841.26652
1267,FDY01,OUT017,2073.43436
1268,FDJ12,OUT027,3994.1342000000004
1269,DRK35,OUT018,408.33514
1270,FDD47,OUT019,421.98404
1271,NCM53,OUT035,1433.06792
1272,FDO45,OUT013,1380.2034000000003
1273,NCM42,OUT010,254.86823999999996
1274,FDE04,OUT046,3093.7728599999996
1275,NCI30,OUT027,5132.718779999999
1276,FDZ19,OUT013,2918.4677199999996
1277,FDW57,OUT013,2966.8713799999996
1278,FDA25,OUT013,1125.2685800000002
1279,FDT22,OUT046,883.98266
1280,FDP51,OUT013,1944.40232
1281,FDD48,OUT027,2759.14178
1282,FDY39,OUT035,3874.4233599999993
1283,FDO48,OUT010,599.2865800000001
1284,FDD23,OUT027,3365.0863600000002
1285,DRN35,OUT027,922.5324800000001
1286,FDT01,OUT035,3700.78272
1287,FDC20,OUT010,156.72931999999997
1288,DRJ35,OUT035,999.0994800000001
1289,FDB32,OUT046,1256.89724
1290,FDL24,OUT046,4223.568880000001
1291,NCV42,OUT035,2662.93368
1292,FDZ46,OUT046,1871.96328
1293,FDC15,OUT013,2198.00554
1294,FDD08,OUT019,135.62346000000002
1295,FDY50,OUT049,1228.86706
1296,FDD36,OUT013,2620.78854
1297,FDG57,OUT027,1452.6424399999999
1298,FDL21,OUT018,453.01032000000004
1299,FDN16,OUT027,2681.64266
1300,FDJ09,OUT027,940.1761800000002
1301,FDS01,OUT010,260.3277999999999
1302,FDV33,OUT017,4206.191500000001
1303,DRE12,OUT017,925.1290999999999
1304,FDR07,OUT013,2168.31086
1305,FDP48,OUT010,350.34396000000004
1306,NCB55,OUT035,853.68876
1307,FDQ08,OUT013,1039.6467
1308,FDR34,OUT035,5684.666980000001
1309,FDO33,OUT046,1689.00144
1310,FDP13,OUT045,603.2148
1311,FDX12,OUT049,3485.86248
1312,NCT06,OUT049,2072.7019800000003
1313,FDR16,OUT019,447.0847
1314,FDE36,OUT046,2048.06738
1315,FDZ36,OUT049,3959.5125999999996
1316,FDV13,OUT045,1450.91136
1317,NCZ17,OUT035,738.9714199999999
1318,FDU56,OUT045,2427.5733800000007
1319,FDM09,OUT035,2843.49864
1320,FDV02,OUT017,2793.89654
1321,FDS34,OUT018,1535.6011199999998
1322,FDA11,OUT049,1520.6871999999998
1323,FDP09,OUT017,4766.4622
1324,FDB29,OUT027,2018.7056
1325,FDT19,OUT017,2230.3634199999997
1326,DRH15,OUT017,981.6555199999999
1327,FDY38,OUT046,4496.480300000001
1328,FDF14,OUT027,2559.20204
1329,FDN48,OUT010,272.97799999999995
1330,FDQ12,OUT013,3030.7216
1331,NCJ43,OUT045,2882.04846
1332,FDE17,OUT019,227.77017999999998
1333,FDB05,OUT035,5995.92848
1334,FDH10,OUT045,1770.0293000000001
1335,NCR06,OUT017,611.33756
1336,FDU32,OUT018,1792.06728
1337,FDD56,OUT049,2672.7875199999994
1338,FDO36,OUT018,2857.9465000000005
1339,FDH16,OUT010,256.26642000000004
1340,FDX10,OUT018,386.69664
1341,FDZ37,OUT017,1764.3700000000001
1342,FDU31,OUT010,582.50842
1343,DRC49,OUT049,1853.5872000000004
1344,FDL15,OUT045,2899.82532
1345,FDN32,OUT019,453.67611999999997
1346,DRH59,OUT027,2225.96914
1347,NCU29,OUT049,1754.7159
1348,FDR37,OUT019,510.73518
1349,FDS14,OUT018,2689.3659399999997
1350,FDU02,OUT027,6658.599220000001
1351,FDJ08,OUT035,3144.04076
1352,NCZ06,OUT045,3058.48546
1353,FDO31,OUT049,1115.5479
1354,FDH31,OUT018,1088.84932
1355,FDS58,OUT017,2414.05764
1356,NCA53,OUT027,993.10728
1357,FDF50,OUT046,2280.09868
1358,NCW42,OUT049,3064.27792
1359,NCQ17,OUT045,2248.20686
1360,FDK51,OUT018,4108.51864
1361,NCW41,OUT010,380.90418
1362,NCR29,OUT017,678.25046
1363,FDB08,OUT019,240.55354000000003
1364,FDA40,OUT027,2618.65798
1365,FDL14,OUT018,2803.61722
1366,FDB47,OUT046,3522.2151600000007
1367,FDO03,OUT035,4146.46924
1368,DRK13,OUT019,639.43432
1369,FDX13,OUT010,618.26188
1370,FDF52,OUT046,3405.83332
1371,FDT11,OUT013,2440.7562199999998
1372,FDB08,OUT013,2418.65166
1373,FDQ28,OUT018,2064.17974
1374,FDD29,OUT045,5198.36666
1375,NCQ29,OUT027,6261.7824200000005
1376,NCO02,OUT013,1111.4865200000002
1377,FDR56,OUT010,273.77696000000003
1378,NCM54,OUT049,1920.5001000000004
1379,FDP51,OUT035,1632.6081800000002
1380,FDT38,OUT013,1145.7086399999998
1381,FDZ20,OUT018,3172.0709400000005
1382,FDJ53,OUT013,1923.69594
1383,FDX13,OUT049,4255.72702
1384,FDP58,OUT035,3770.02592
1385,NCK31,OUT019,115.84919999999997
1386,FDA35,OUT018,1667.5626799999998
1387,FDV37,OUT018,2565.19424
1388,NCO07,OUT027,4635.89882
1389,FDA20,OUT045,2751.7514
1390,FDZ59,OUT035,2838.57172
1391,NCY17,OUT017,771.79536
1392,FDQ28,OUT035,2319.0479800000003
1393,FDV35,OUT017,1945.66734
1394,FDQ36,OUT013,495.95442
1395,FDD34,OUT018,2328.43576
1396,FDK51,OUT045,3905.8491200000003
1397,FDV31,OUT035,1746.8594600000001
1398,FDR04,OUT035,1442.05622
1399,FDR14,OUT049,772.3945799999999
1400,DRC36,OUT010,392.822
1401,FDE39,OUT019,358.99936
1402,FDP57,OUT049,1388.5259
1403,FDE57,OUT046,2135.3537600000004
1404,NCN18,OUT046,1496.8515599999998
1405,NCQ05,OUT018,2490.3583200000003
1406,FDW47,OUT035,2867.8669200000004
1407,FDV46,OUT035,1386.3953400000003
1408,NCP29,OUT045,806.9495999999999
1409,FDE09,OUT018,1888.1422200000002
1410,NCU06,OUT027,7189.308400000002
1411,FDT19,OUT010,487.96482000000015
1412,DRF15,OUT017,2387.6919599999997
1413,DRI51,OUT013,2570.7869600000004
1414,NCX54,OUT013,1805.58302
1415,DRE01,OUT013,4250.866680000001
